timestamp,hour,day_of_week,ambient_light,pir_motion,phone_presence,temperature,occupied
2024-01-11 00:15:00,0,3,20,0,0,19.5,0
2024-01-11 00:30:00,0,3,24,0,0,19.9,0
2024-01-11 00:45:00,0,3,11,0,0,20.2,0
2024-01-11 01:00:00,1,3,20,0,1,19.6,0
2024-01-11 01:15:00,1,3,19,0,1,19.9,0
2024-01-11 01:30:00,1,3,25,0,0,20.4,0
2024-01-11 01:45:00,1,3,9,0,0,20.0,0
2024-01-11 02:00:00,2,3,12,0,0,20.2,0
2024-01-11 02:15:00,2,3,14,0,0,19.8,0
2024-01-11 02:30:00,2,3,16,0,0,20.0,0
2024-01-11 02:45:00,2,3,12,0,0,20.0,0
2024-01-11 03:00:00,3,3,27,0,0,19.8,0
2024-01-11 03:15:00,3,3,27,0,0,19.5,0
2024-01-11 03:30:00,3,3,355,1,1,21.3,1
2024-01-11 03:45:00,3,3,21,0,0,20.2,0
2024-01-11 04:00:00,4,3,21,1,0,20.1,0
2024-01-11 04:15:00,4,3,29,0,0,19.9,0
2024-01-11 04:30:00,4,3,13,1,0,19.6,0
2024-01-11 04:45:00,4,3,26,0,0,19.6,0
2024-01-11 05:00:00,5,3,26,0,0,19.7,0
2024-01-11 05:15:00,5,3,15,0,0,20.4,0
2024-01-11 05:30:00,5,3,11,0,0,20.1,0
2024-01-11 05:45:00,5,3,12,0,0,19.8,0
2024-01-11 06:00:00,6,3,321,0,0,21.0,0
2024-01-11 06:15:00,6,3,182,0,0,20.8,0
2024-01-11 06:30:00,6,3,240,0,0,21.1,0
2024-01-11 06:45:00,6,3,643,1,1,22.3,1
2024-01-11 07:00:00,7,3,258,0,0,20.9,0
2024-01-11 07:15:00,7,3,182,0,0,20.8,0
2024-01-11 07:30:00,7,3,300,0,0,21.0,0
2024-01-11 07:45:00,7,3,165,0,0,20.8,0
2024-01-11 08:00:00,8,3,653,1,1,23.2,1
2024-01-11 08:15:00,8,3,684,0,1,23.2,1
2024-01-11 08:30:00,8,3,879,1,0,22.9,1
2024-01-11 08:45:00,8,3,770,1,1,23.1,1
2024-01-11 09:00:00,9,3,331,1,0,21.2,0
2024-01-11 09:15:00,9,3,788,0,1,22.1,1
2024-01-11 09:30:00,9,3,262,1,0,21.1,0
2024-01-11 09:45:00,9,3,826,1,1,23.5,1
2024-01-11 10:00:00,10,3,295,0,0,20.8,0
2024-01-11 10:15:00,10,3,309,0,0,21.5,0
2024-01-11 10:30:00,10,3,250,0,0,21.2,0
2024-01-11 10:45:00,10,3,330,0,1,20.7,0
2024-01-11 11:00:00,11,3,325,0,0,20.8,0
2024-01-11 11:15:00,11,3,204,0,0,20.6,0
2024-01-11 11:30:00,11,3,809,0,1,22.1,1
2024-01-11 11:45:00,11,3,867,1,1,22.9,1
2024-01-11 12:00:00,12,3,183,0,0,22.7,0
2024-01-11 12:15:00,12,3,164,0,0,23.1,0
2024-01-11 12:30:00,12,3,316,0,0,22.5,0
2024-01-11 12:45:00,12,3,754,1,0,24.9,1
2024-01-11 13:00:00,13,3,675,1,1,25.4,1
2024-01-11 13:15:00,13,3,631,1,1,24.6,1
2024-01-11 13:30:00,13,3,601,0,1,24.5,1
2024-01-11 13:45:00,13,3,747,1,1,24.5,1
2024-01-11 14:00:00,14,3,655,1,1,24.3,1
2024-01-11 14:15:00,14,3,165,0,0,23.4,0
2024-01-11 14:30:00,14,3,593,1,1,24.5,1
2024-01-11 14:45:00,14,3,677,1,1,24.6,1
2024-01-11 15:00:00,15,3,916,1,1,24.9,1
2024-01-11 15:15:00,15,3,771,1,1,24.2,1
2024-01-11 15:30:00,15,3,648,1,1,24.3,1
2024-01-11 15:45:00,15,3,892,1,1,25.2,1
2024-01-11 16:00:00,16,3,626,1,1,25.8,1
2024-01-11 16:15:00,16,3,180,0,0,22.9,0
2024-01-11 16:30:00,16,3,308,0,0,23.0,0
2024-01-11 16:45:00,16,3,315,0,0,22.6,0
2024-01-11 17:00:00,17,3,538,1,1,24.2,1
2024-01-11 17:15:00,17,3,739,1,1,25.0,1
2024-01-11 17:30:00,17,3,297,0,0,22.8,0
2024-01-11 17:45:00,17,3,680,1,1,24.9,1
2024-01-11 18:00:00,18,3,485,1,1,22.9,1
2024-01-11 18:15:00,18,3,461,1,1,24.3,1
2024-01-11 18:30:00,18,3,378,0,1,23.0,1
2024-01-11 18:45:00,18,3,615,1,1,23.1,1
2024-01-11 19:00:00,19,3,417,1,1,22.7,1
2024-01-11 19:15:00,19,3,325,1,1,24.7,1
2024-01-11 19:30:00,19,3,387,0,1,24.3,1
2024-01-11 19:45:00,19,3,445,1,1,23.7,1
2024-01-11 20:00:00,20,3,523,1,0,24.2,1
2024-01-11 20:15:00,20,3,423,1,1,23.6,1
2024-01-11 20:30:00,20,3,471,0,1,23.1,1
2024-01-11 20:45:00,20,3,374,0,0,23.7,1
2024-01-11 21:00:00,21,3,515,1,1,23.7,1
2024-01-11 21:15:00,21,3,14,0,0,22.1,0
2024-01-11 21:30:00,21,3,461,1,0,24.4,1
2024-01-11 21:45:00,21,3,388,1,1,23.1,1
2024-01-11 22:00:00,22,3,459,1,1,24.1,1
2024-01-11 22:15:00,22,3,12,0,0,22.3,0
2024-01-11 22:30:00,22,3,371,1,1,23.8,1
2024-01-11 22:45:00,22,3,616,0,0,23.6,1
2024-01-11 23:00:00,23,3,316,1,0,23.1,1
2024-01-11 23:15:00,23,3,22,0,0,22.2,0
2024-01-11 23:30:00,23,3,22,0,0,21.6,0
2024-01-11 23:45:00,23,3,560,1,1,22.8,1
2024-01-12 00:00:00,0,4,23,1,0,20.1,0
2024-01-12 00:15:00,0,4,11,0,0,20.5,0
2024-01-12 00:30:00,0,4,27,0,0,19.8,0
2024-01-12 00:45:00,0,4,13,0,0,19.8,0
2024-01-12 01:00:00,1,4,6,1,0,20.2,0
2024-01-12 01:15:00,1,4,445,1,0,22.1,1
2024-01-12 01:30:00,1,4,6,0,0,20.0,0
2024-01-12 01:45:00,1,4,21,0,0,19.5,0
2024-01-12 02:00:00,2,4,23,0,0,20.3,0
2024-01-12 02:15:00,2,4,8,0,0,20.0,0
2024-01-12 02:30:00,2,4,15,0,0,19.9,0
2024-01-12 02:45:00,2,4,16,1,0,20.4,0
2024-01-12 03:00:00,3,4,24,0,0,20.2,0
2024-01-12 03:15:00,3,4,20,0,0,19.6,0
2024-01-12 03:30:00,3,4,23,0,0,20.1,0
2024-01-12 03:45:00,3,4,17,1,0,20.2,0
2024-01-12 04:00:00,4,4,21,0,0,20.2,0
2024-01-12 04:15:00,4,4,21,0,0,19.5,0
2024-01-12 04:30:00,4,4,20,0,0,19.9,0
2024-01-12 04:45:00,4,4,16,0,0,19.6,0
2024-01-12 05:00:00,5,4,19,0,0,20.1,0
2024-01-12 05:15:00,5,4,26,0,0,19.9,0
2024-01-12 05:30:00,5,4,23,0,0,20.4,0
2024-01-12 05:45:00,5,4,27,0,0,20.3,0
2024-01-12 06:00:00,6,4,210,0,0,20.6,0
2024-01-12 06:15:00,6,4,254,0,0,21.3,0
2024-01-12 06:30:00,6,4,262,0,0,20.9,0
2024-01-12 06:45:00,6,4,268,0,0,20.8,0
2024-01-12 07:00:00,7,4,279,0,0,20.5,0
2024-01-12 07:15:00,7,4,564,1,1,22.8,1
2024-01-12 07:30:00,7,4,320,1,0,20.5,0
2024-01-12 07:45:00,7,4,249,0,0,20.9,0
2024-01-12 08:00:00,8,4,536,1,1,22.6,1
2024-01-12 08:15:00,8,4,741,1,1,23.0,1
2024-01-12 08:30:00,8,4,575,1,0,22.7,1
2024-01-12 08:45:00,8,4,710,1,1,22.5,1
2024-01-12 09:00:00,9,4,737,1,1,22.5,1
2024-01-12 09:15:00,9,4,639,1,1,22.9,1
2024-01-12 09:30:00,9,4,794,1,1,22.0,1
2024-01-12 09:45:00,9,4,604,1,1,22.3,1
2024-01-12 10:00:00,10,4,219,1,0,21.5,0
2024-01-12 10:15:00,10,4,614,1,1,23.2,1
2024-01-12 10:30:00,10,4,192,0,0,21.4,0
2024-01-12 10:45:00,10,4,646,1,1,23.0,1
2024-01-12 11:00:00,11,4,625,1,1,22.5,1
2024-01-12 11:15:00,11,4,766,1,0,22.8,1
2024-01-12 11:30:00,11,4,184,0,0,20.8,0
2024-01-12 11:45:00,11,4,269,0,0,20.6,0
2024-01-12 12:00:00,12,4,305,0,0,22.8,0
2024-01-12 12:15:00,12,4,164,0,0,23.2,0
2024-01-12 12:30:00,12,4,274,0,0,22.6,0
2024-01-12 12:45:00,12,4,726,1,1,25.2,1
2024-01-12 13:00:00,13,4,647,0,1,24.3,1
2024-01-12 13:15:00,13,4,632,1,1,25.5,1
2024-01-12 13:30:00,13,4,175,0,0,23.3,0
2024-01-12 13:45:00,13,4,280,0,0,23.3,0
2024-01-12 14:00:00,14,4,205,0,0,22.6,0
2024-01-12 14:15:00,14,4,676,1,1,25.1,1
2024-01-12 14:30:00,14,4,494,1,1,25.1,1
2024-01-12 14:45:00,14,4,228,0,0,22.8,0
2024-01-12 15:00:00,15,4,222,0,0,22.8,0
2024-01-12 15:15:00,15,4,675,1,0,24.2,1
2024-01-12 15:30:00,15,4,593,1,0,24.2,1
2024-01-12 15:45:00,15,4,706,1,1,25.6,1
2024-01-12 16:00:00,16,4,661,1,1,26.0,1
2024-01-12 16:15:00,16,4,219,0,0,22.8,0
2024-01-12 16:30:00,16,4,667,0,1,25.6,1
2024-01-12 16:45:00,16,4,230,0,0,23.3,0
2024-01-12 17:00:00,17,4,303,0,0,23.0,0
2024-01-12 17:15:00,17,4,197,0,0,23.3,0
2024-01-12 17:30:00,17,4,818,1,1,25.5,1
2024-01-12 17:45:00,17,4,222,0,0,22.8,0
2024-01-12 18:00:00,18,4,454,1,1,23.3,1
2024-01-12 18:15:00,18,4,561,1,1,24.6,1
2024-01-12 18:30:00,18,4,526,1,1,23.3,1
2024-01-12 18:45:00,18,4,347,1,1,22.7,1
2024-01-12 19:00:00,19,4,554,0,1,24.1,1
2024-01-12 19:15:00,19,4,541,1,1,24.5,1
2024-01-12 19:30:00,19,4,535,1,1,24.3,1
2024-01-12 19:45:00,19,4,483,1,1,23.6,1
2024-01-12 20:00:00,20,4,387,1,1,22.8,1
2024-01-12 20:15:00,20,4,329,1,1,23.7,1
2024-01-12 20:30:00,20,4,345,1,0,23.4,1
2024-01-12 20:45:00,20,4,364,0,1,23.8,1
2024-01-12 21:00:00,21,4,362,1,1,23.7,1
2024-01-12 21:15:00,21,4,522,1,1,23.6,1
2024-01-12 21:30:00,21,4,25,0,0,21.8,0
2024-01-12 21:45:00,21,4,379,1,1,23.6,1
2024-01-12 22:00:00,22,4,502,1,1,23.2,1
2024-01-12 22:15:00,22,4,7,0,0,21.8,0
2024-01-12 22:30:00,22,4,548,1,1,23.7,1
2024-01-12 22:45:00,22,4,553,1,1,23.4,1
2024-01-12 23:00:00,23,4,19,0,0,22.5,0
2024-01-12 23:15:00,23,4,26,0,0,21.9,0
2024-01-12 23:30:00,23,4,21,0,0,22.2,0
2024-01-12 23:45:00,23,4,20,1,0,22.2,0
2024-01-13 00:00:00,0,5,13,0,0,19.8,0
2024-01-13 00:15:00,0,5,27,0,0,20.4,0
2024-01-13 00:30:00,0,5,11,0,0,19.8,0
2024-01-13 00:45:00,0,5,28,0,0,20.4,0
2024-01-13 01:00:00,1,5,8,0,0,19.6,0
2024-01-13 01:15:00,1,5,8,0,0,20.1,0
2024-01-13 01:30:00,1,5,17,1,0,20.1,0
2024-01-13 01:45:00,1,5,16,0,0,19.8,0
2024-01-13 02:00:00,2,5,20,0,0,20.1,0
2024-01-13 02:15:00,2,5,17,0,0,19.9,0
2024-01-13 02:30:00,2,5,5,0,0,20.3,0
2024-01-13 02:45:00,2,5,13,0,0,20.3,0
2024-01-13 03:00:00,3,5,10,0,0,20.4,0
2024-01-13 03:15:00,3,5,22,0,0,20.0,0
2024-01-13 03:30:00,3,5,5,0,0,20.1,0
2024-01-13 03:45:00,3,5,9,0,0,20.0,0
2024-01-13 04:00:00,4,5,29,0,0,19.9,0
2024-01-13 04:15:00,4,5,14,0,0,19.7,0
2024-01-13 04:30:00,4,5,24,0,0,20.2,0
2024-01-13 04:45:00,4,5,16,0,0,20.2,0
2024-01-13 05:00:00,5,5,10,0,0,20.4,0
2024-01-13 05:15:00,5,5,26,0,1,20.5,0
2024-01-13 05:30:00,5,5,22,0,0,20.4,0
2024-01-13 05:45:00,5,5,20,0,0,20.1,0
2024-01-13 06:00:00,6,5,309,0,0,20.9,0
2024-01-13 06:15:00,6,5,213,0,0,21.2,0
2024-01-13 06:30:00,6,5,182,0,0,21.4,0
2024-01-13 06:45:00,6,5,188,0,0,21.0,0
2024-01-13 07:00:00,7,5,216,1,0,21.1,0
2024-01-13 07:15:00,7,5,226,0,0,20.8,0
2024-01-13 07:30:00,7,5,267,0,0,21.1,0
2024-01-13 07:45:00,7,5,235,0,0,21.3,0
2024-01-13 08:00:00,8,5,668,1,1,23.4,1
2024-01-13 08:15:00,8,5,155,0,0,21.2,0
2024-01-13 08:30:00,8,5,226,0,0,21.5,0
2024-01-13 08:45:00,8,5,159,0,0,20.6,0
2024-01-13 09:00:00,9,5,348,0,0,21.2,0
2024-01-13 09:15:00,9,5,320,0,0,21.3,0
2024-01-13 09:30:00,9,5,296,0,0,20.6,0
2024-01-13 09:45:00,9,5,313,1,0,20.6,0
2024-01-13 10:00:00,10,5,253,1,0,21.1,0
2024-01-13 10:15:00,10,5,158,1,0,20.7,0
2024-01-13 10:30:00,10,5,892,1,0,23.1,1
2024-01-13 10:45:00,10,5,189,0,0,21.4,0
2024-01-13 11:00:00,11,5,332,0,0,20.7,0
2024-01-13 11:15:00,11,5,673,1,0,22.5,1
2024-01-13 11:30:00,11,5,205,0,0,21.0,0
2024-01-13 11:45:00,11,5,703,0,1,23.0,1
2024-01-13 12:00:00,12,5,319,0,0,23.4,0
2024-01-13 12:15:00,12,5,639,1,1,25.2,1
2024-01-13 12:30:00,12,5,772,1,1,24.8,1
2024-01-13 12:45:00,12,5,620,1,1,25.5,1
2024-01-13 13:00:00,13,5,324,0,0,22.8,0
2024-01-13 13:15:00,13,5,482,1,1,24.6,1
2024-01-13 13:30:00,13,5,810,1,1,24.9,1
2024-01-13 13:45:00,13,5,893,1,1,24.3,1
2024-01-13 14:00:00,14,5,535,1,1,25.8,1
2024-01-13 14:15:00,14,5,819,1,1,25.0,1
2024-01-13 14:30:00,14,5,594,1,1,24.8,1
2024-01-13 14:45:00,14,5,280,0,0,22.9,0
2024-01-13 15:00:00,15,5,162,0,0,23.3,0
2024-01-13 15:15:00,15,5,293,1,0,22.6,0
2024-01-13 15:30:00,15,5,804,1,1,24.8,1
2024-01-13 15:45:00,15,5,271,0,1,23.1,0
2024-01-13 16:00:00,16,5,758,1,0,24.5,1
2024-01-13 16:15:00,16,5,189,0,0,23.0,0
2024-01-13 16:30:00,16,5,696,1,1,24.2,1
2024-01-13 16:45:00,16,5,818,1,1,24.3,1
2024-01-13 17:00:00,17,5,265,0,0,23.4,0
2024-01-13 17:15:00,17,5,632,0,1,24.7,1
2024-01-13 17:30:00,17,5,237,0,0,22.6,0
2024-01-13 17:45:00,17,5,288,0,0,22.5,0
2024-01-13 18:00:00,18,5,27,0,0,21.6,0
2024-01-13 18:15:00,18,5,26,0,0,21.8,0
2024-01-13 18:30:00,18,5,19,0,0,22.2,0
2024-01-13 18:45:00,18,5,19,0,0,22.0,0
2024-01-13 19:00:00,19,5,599,1,1,24.0,1
2024-01-13 19:15:00,19,5,472,1,1,23.3,1
2024-01-13 19:30:00,19,5,20,1,0,21.7,0
2024-01-13 19:45:00,19,5,28,1,0,22.1,0
2024-01-13 20:00:00,20,5,476,0,1,22.9,1
2024-01-13 20:15:00,20,5,21,0,0,22.2,0
2024-01-13 20:30:00,20,5,397,1,1,23.5,1
2024-01-13 20:45:00,20,5,596,1,1,24.5,1
2024-01-13 21:00:00,21,5,7,0,0,22.4,0
2024-01-13 21:15:00,21,5,14,0,0,21.6,0
2024-01-13 21:30:00,21,5,325,1,1,24.2,1
2024-01-13 21:45:00,21,5,453,1,1,23.9,1
2024-01-13 22:00:00,22,5,454,0,1,23.8,1
2024-01-13 22:15:00,22,5,11,0,0,22.1,0
2024-01-13 22:30:00,22,5,406,1,1,23.4,1
2024-01-13 22:45:00,22,5,19,0,0,22.3,0
2024-01-13 23:00:00,23,5,564,1,1,24.5,1
2024-01-13 23:15:00,23,5,507,1,1,23.9,1
2024-01-13 23:30:00,23,5,429,1,1,23.9,1
2024-01-13 23:45:00,23,5,586,1,1,23.5,1
2024-01-14 00:00:00,0,6,14,0,0,19.6,0
2024-01-14 00:15:00,0,6,20,0,0,19.9,0
2024-01-14 00:30:00,0,6,26,0,0,20.1,0
2024-01-14 00:45:00,0,6,7,0,0,19.9,0
2024-01-14 01:00:00,1,6,16,0,0,20.3,0
2024-01-14 01:15:00,1,6,8,0,0,20.0,0
2024-01-14 01:30:00,1,6,21,0,0,20.2,0
2024-01-14 01:45:00,1,6,26,0,0,20.1,0
2024-01-14 02:00:00,2,6,29,0,0,19.8,0
2024-01-14 02:15:00,2,6,6,0,0,20.5,0
2024-01-14 02:30:00,2,6,9,0,0,20.2,0
2024-01-14 02:45:00,2,6,14,0,0,20.1,0
2024-01-14 03:00:00,3,6,28,0,0,19.7,0
2024-01-14 03:15:00,3,6,20,0,0,20.0,0
2024-01-14 03:30:00,3,6,18,0,0,19.6,0
2024-01-14 03:45:00,3,6,19,0,1,20.3,0
2024-01-14 04:00:00,4,6,5,0,0,20.0,0
2024-01-14 04:15:00,4,6,10,0,0,19.6,0
2024-01-14 04:30:00,4,6,29,1,0,19.8,0
2024-01-14 04:45:00,4,6,21,0,0,19.9,0
2024-01-14 05:00:00,5,6,9,0,0,19.9,0
2024-01-14 05:15:00,5,6,28,0,0,19.5,0
2024-01-14 05:30:00,5,6,14,0,0,19.6,0
2024-01-14 05:45:00,5,6,14,0,0,20.4,0
2024-01-14 06:00:00,6,6,197,0,0,20.8,0
2024-01-14 06:15:00,6,6,207,0,0,20.7,0
2024-01-14 06:30:00,6,6,174,0,0,21.1,0
2024-01-14 06:45:00,6,6,298,0,0,20.6,0
2024-01-14 07:00:00,7,6,218,0,0,20.5,0
2024-01-14 07:15:00,7,6,215,0,0,21.2,0
2024-01-14 07:30:00,7,6,340,0,0,21.3,0
2024-01-14 07:45:00,7,6,313,0,0,20.8,0
2024-01-14 08:00:00,8,6,277,0,0,21.0,0
2024-01-14 08:15:00,8,6,713,1,1,23.1,1
2024-01-14 08:30:00,8,6,676,1,1,23.1,1
2024-01-14 08:45:00,8,6,246,0,0,20.5,0
2024-01-14 09:00:00,9,6,288,0,0,21.2,0
2024-01-14 09:15:00,9,6,169,0,0,20.7,0
2024-01-14 09:30:00,9,6,248,1,0,20.7,0
2024-01-14 09:45:00,9,6,339,0,0,20.5,0
2024-01-14 10:00:00,10,6,675,0,1,22.5,1
2024-01-14 10:15:00,10,6,271,0,0,20.6,0
2024-01-14 10:30:00,10,6,780,1,1,22.4,1
2024-01-14 10:45:00,10,6,249,0,0,20.7,0
2024-01-14 11:00:00,11,6,796,1,1,22.1,1
2024-01-14 11:15:00,11,6,197,0,0,21.0,0
2024-01-14 11:30:00,11,6,196,0,0,20.6,0
2024-01-14 11:45:00,11,6,265,0,0,20.7,0
2024-01-14 12:00:00,12,6,786,1,1,24.9,1
2024-01-14 12:15:00,12,6,281,0,0,23.3,0
2024-01-14 12:30:00,12,6,734,1,1,25.2,1
2024-01-14 12:45:00,12,6,702,1,1,24.6,1
2024-01-14 13:00:00,13,6,308,0,0,22.8,0
2024-01-14 13:15:00,13,6,863,0,1,25.4,1
2024-01-14 13:30:00,13,6,301,0,0,22.8,0
2024-01-14 13:45:00,13,6,163,0,0,22.5,0
2024-01-14 14:00:00,14,6,187,0,0,23.5,0
2024-01-14 14:15:00,14,6,239,1,0,23.1,0
2024-01-14 14:30:00,14,6,787,1,0,24.9,1
2024-01-14 14:45:00,14,6,226,0,0,22.7,0
2024-01-14 15:00:00,15,6,648,0,1,24.2,1
2024-01-14 15:15:00,15,6,793,1,1,24.3,1
2024-01-14 15:30:00,15,6,285,0,0,22.8,0
2024-01-14 15:45:00,15,6,204,0,0,23.2,0
2024-01-14 16:00:00,16,6,293,0,0,23.4,0
2024-01-14 16:15:00,16,6,336,0,0,22.8,0
2024-01-14 16:30:00,16,6,204,0,0,22.9,0
2024-01-14 16:45:00,16,6,242,0,0,23.3,0
2024-01-14 17:00:00,17,6,570,1,1,24.0,1
2024-01-14 17:15:00,17,6,271,0,0,22.6,0
2024-01-14 17:30:00,17,6,304,0,0,22.9,0
2024-01-14 17:45:00,17,6,546,0,0,24.5,1
2024-01-14 18:00:00,18,6,450,1,0,24.0,1
2024-01-14 18:15:00,18,6,605,0,1,24.2,1
2024-01-14 18:30:00,18,6,335,1,1,23.7,1
2024-01-14 18:45:00,18,6,19,1,0,22.3,0
2024-01-14 19:00:00,19,6,370,1,0,24.1,1
2024-01-14 19:15:00,19,6,11,0,0,22.3,0
2024-01-14 19:30:00,19,6,462,0,1,22.8,1
2024-01-14 19:45:00,19,6,376,1,1,23.9,1
2024-01-14 20:00:00,20,6,24,0,0,22.4,0
2024-01-14 20:15:00,20,6,532,1,1,23.2,1
2024-01-14 20:30:00,20,6,559,1,1,22.9,1
2024-01-14 20:45:00,20,6,21,0,0,22.3,0
2024-01-14 21:00:00,21,6,517,0,1,24.1,1
2024-01-14 21:15:00,21,6,5,0,0,22.2,0
2024-01-14 21:30:00,21,6,27,0,0,22.0,0
2024-01-14 21:45:00,21,6,475,1,1,23.7,1
2024-01-14 22:00:00,22,6,449,1,1,23.6,1
2024-01-14 22:15:00,22,6,452,1,1,23.8,1
2024-01-14 22:30:00,22,6,19,0,0,22.0,0
2024-01-14 22:45:00,22,6,7,0,0,22.4,0
2024-01-14 23:00:00,23,6,440,1,1,23.6,1
2024-01-14 23:15:00,23,6,16,0,0,22.5,0
2024-01-14 23:30:00,23,6,581,1,0,24.0,1
2024-01-14 23:45:00,23,6,23,1,0,22.1,0
2024-01-15 00:00:00,0,0,19,0,0,19.6,0
2024-01-15 00:15:00,0,0,27,0,0,19.8,0
2024-01-15 00:30:00,0,0,23,0,1,20.3,0
2024-01-15 00:45:00,0,0,26,0,0,20.1,0
2024-01-15 01:00:00,1,0,5,1,0,19.8,0
2024-01-15 01:15:00,1,0,21,0,0,20.4,0
2024-01-15 01:30:00,1,0,13,0,0,19.7,0
2024-01-15 01:45:00,1,0,19,0,0,20.1,0
2024-01-15 02:00:00,2,0,20,0,0,20.3,0
2024-01-15 02:15:00,2,0,9,0,0,20.2,0
2024-01-15 02:30:00,2,0,16,0,0,20.2,0
2024-01-15 02:45:00,2,0,15,0,0,19.8,0
2024-01-15 03:00:00,3,0,11,0,0,19.6,0
2024-01-15 03:15:00,3,0,7,0,0,19.6,0
2024-01-15 03:30:00,3,0,24,0,0,20.4,0
2024-01-15 03:45:00,3,0,26,0,0,19.9,0
2024-01-15 04:00:00,4,0,29,0,0,19.6,0
2024-01-15 04:15:00,4,0,24,0,0,20.3,0
2024-01-15 04:30:00,4,0,21,1,0,20.0,0
2024-01-15 04:45:00,4,0,10,0,0,19.7,0
2024-01-15 05:00:00,5,0,14,0,0,19.7,0
2024-01-15 05:15:00,5,0,27,0,0,19.6,0
2024-01-15 05:30:00,5,0,21,0,0,19.9,0
2024-01-15 05:45:00,5,0,434,1,1,22.1,1
2024-01-15 06:00:00,6,0,676,1,1,22.4,1
2024-01-15 06:15:00,6,0,348,0,0,20.8,0
2024-01-15 06:30:00,6,0,260,0,0,20.8,0
2024-01-15 06:45:00,6,0,261,0,0,20.6,0
2024-01-15 07:00:00,7,0,210,0,0,20.8,0
2024-01-15 07:15:00,7,0,211,0,0,20.8,0
2024-01-15 07:30:00,7,0,198,1,0,21.1,0
2024-01-15 07:45:00,7,0,553,0,1,22.2,1
2024-01-15 08:00:00,8,0,776,1,1,21.9,1
2024-01-15 08:15:00,8,0,793,1,0,22.4,1
2024-01-15 08:30:00,8,0,479,1,1,23.0,1
2024-01-15 08:45:00,8,0,773,1,1,22.4,1
2024-01-15 09:00:00,9,0,843,0,1,22.0,1
2024-01-15 09:15:00,9,0,648,1,1,23.1,1
2024-01-15 09:30:00,9,0,809,1,0,23.0,1
2024-01-15 09:45:00,9,0,264,0,0,21.2,0
2024-01-15 10:00:00,10,0,756,1,1,22.7,1
2024-01-15 10:15:00,10,0,777,1,1,22.3,1
2024-01-15 10:30:00,10,0,315,0,1,21.1,0
2024-01-15 10:45:00,10,0,729,1,1,23.1,1
2024-01-15 11:00:00,11,0,645,1,1,22.6,1
2024-01-15 11:15:00,11,0,189,0,0,21.3,0
2024-01-15 11:30:00,11,0,790,1,1,22.8,1
2024-01-15 11:45:00,11,0,787,1,1,23.4,1
2024-01-15 12:00:00,12,0,286,0,0,22.6,0
2024-01-15 12:15:00,12,0,214,0,0,22.7,0
2024-01-15 12:30:00,12,0,226,0,0,23.3,0
2024-01-15 12:45:00,12,0,160,0,0,23.2,0
2024-01-15 13:00:00,13,0,266,0,0,22.7,0
2024-01-15 13:15:00,13,0,573,0,1,25.8,1
2024-01-15 13:30:00,13,0,270,0,0,23.0,0
2024-01-15 13:45:00,13,0,732,1,0,24.8,1
2024-01-15 14:00:00,14,0,833,1,1,24.6,1
2024-01-15 14:15:00,14,0,600,1,0,25.1,1
2024-01-15 14:30:00,14,0,825,1,1,24.4,1
2024-01-15 14:45:00,14,0,679,1,1,24.0,1
2024-01-15 15:00:00,15,0,885,1,1,25.3,1
2024-01-15 15:15:00,15,0,332,0,0,23.5,0
2024-01-15 15:30:00,15,0,606,1,1,25.7,1
2024-01-15 15:45:00,15,0,253,1,0,23.0,0
2024-01-15 16:00:00,16,0,691,1,1,24.6,1
2024-01-15 16:15:00,16,0,300,1,0,23.2,0
2024-01-15 16:30:00,16,0,342,0,0,23.1,0
2024-01-15 16:45:00,16,0,170,0,0,22.6,0
2024-01-15 17:00:00,17,0,265,0,0,23.4,0
2024-01-15 17:15:00,17,0,305,0,0,22.7,0
2024-01-15 17:30:00,17,0,258,0,0,23.2,0
2024-01-15 17:45:00,17,0,252,0,0,23.1,0
2024-01-15 18:00:00,18,0,366,1,0,23.9,1
2024-01-15 18:15:00,18,0,583,1,1,24.5,1
2024-01-15 18:30:00,18,0,464,1,1,23.8,1
2024-01-15 18:45:00,18,0,563,1,1,23.4,1
2024-01-15 19:00:00,19,0,433,1,1,23.4,1
2024-01-15 19:15:00,19,0,440,0,1,23.9,1
2024-01-15 19:30:00,19,0,528,1,0,24.6,1
2024-01-15 19:45:00,19,0,459,1,1,24.3,1
2024-01-15 20:00:00,20,0,454,1,1,23.0,1
2024-01-15 20:15:00,20,0,432,1,1,24.7,1
2024-01-15 20:30:00,20,0,333,1,1,23.4,1
2024-01-15 20:45:00,20,0,378,0,1,23.9,1
2024-01-15 21:00:00,21,0,388,1,1,24.3,1
2024-01-15 21:15:00,21,0,594,1,1,23.4,1
2024-01-15 21:30:00,21,0,509,1,1,24.8,1
2024-01-15 21:45:00,21,0,16,0,0,21.6,0
2024-01-15 22:00:00,22,0,413,1,1,23.1,1
2024-01-15 22:15:00,22,0,360,1,1,23.3,1
2024-01-15 22:30:00,22,0,549,1,1,24.0,1
2024-01-15 22:45:00,22,0,392,0,1,23.7,1
2024-01-15 23:00:00,23,0,28,0,0,21.8,0
2024-01-15 23:15:00,23,0,367,1,1,23.9,1
2024-01-15 23:30:00,23,0,8,0,0,22.5,0
2024-01-15 23:45:00,23,0,9,0,0,22.3,0
2024-01-16 00:00:00,0,1,16,0,0,20.3,0
2024-01-16 00:15:00,0,1,5,0,0,20.4,0
